today,yesterday,same_day_last_week,avg_last_week,avg_last_month,diff_yesterday,diff_same_day_last_week,diff_avg_last_week,diff_avg_last_month
1.0,0.9271361895829932,0.8789443647998233,0.8924326332780969,0.9007303613003543,0.6060977815372383,0.3304633634179125,0.36996459384102753,0.6252213958528883
0.9271361895829932,1.0,0.8836553699800466,0.9132769680420505,0.9002399845266592,0.36433557137646877,0.286557705669897,0.2730570338818369,0.5564200811253008
0.8789443647998233,0.8836553699800466,1.0,0.9587900039865459,0.9654532682627707,0.294279651410817,0.05100639057919794,0.10474812645797761,0.348771442159453
0.8924326332780969,0.9132769680420505,0.9587900039865459,1.0,0.9907731539440454,0.3052899637389987,0.12670482185352822,0.11273560491730367,0.3636691061542607
0.9007303613003543,0.9002399845266592,0.9654532682627707,0.9907731539440454,1.0,0.3128385442710703,0.1304121667620348,0.1297961776249364,0.35597519947316003
0.6060977815372383,0.36433557137646877,0.294279651410817,0.3052899637389987,0.3128385442710703,1.0,0.2903532079141986,0.5309425888924625,0.60980468431981
0.3304633634179125,0.286557705669897,0.05100639057919794,0.12670482185352822,0.1304121667620348,0.2903532079141986,1.0,0.6000952889070813,0.6723948991633765
0.36996459384102753,0.2730570338818369,0.10474812645797761,0.11273560491730367,0.1297961776249364,0.5309425888924625,0.6000952889070813,1.0,0.7677193138472752
0.6252213958528883,0.5564200811253008,0.348771442159453,0.3636691061542607,0.35597519947316003,0.60980468431981,0.6723948991633765,0.7677193138472752,1.0
